element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
N,1,"=""938.680""","=""""","=""938.6805""","=""""","=""500""","=""2.13e+07""",B,"=""86137.350""","=""96787.680""","=""2s2.2p2.(3P).3s""","=""2P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""",,"=""T7370""","=""L3513""",
N,3,"=""""","=""""","=""938.842""","=""""","=""""","=""1.55e+07""",B,"=""368696.3""","=""379344.8""","=""2s.2p.(3P*).4s""","=""4P*""","=""5/2""","=""2s.2p.(3P*).4p""","=""4P""","=""3/2""",,"=""T7192LS""","=""""",
N,1,"=""939.279""","=""""","=""939.2793""","=""""","=""570""","=""2.51e+07""",B,"=""86220.510""","=""96864.050""","=""2s2.2p2.(3P).3s""","=""2P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""",,"=""T7370""","=""L3513""",
N,1,"=""""","=""""","=""939.5848""","=""""","=""""","=""1.8e+04""",D,"=""93581.550""","=""104221.630""","=""2s2.2p2.(3P).3p""","=""2S*""","=""1/2""","=""2s2.2p2.(3P).4s""","=""2P""","=""3/2""",,"=""T7370""","=""""",
N,2,"=""""","=""""","=""939.964""","=""""","=""""","=""1.04e+04""",B,"=""178273.38""","=""188909.17""","=""2s2.2p.3p""","=""1S""","=""0""","=""2s2.2p.3d""","=""3P*""","=""1""",,"=""T7333""","=""""",
N,3,"=""""","=""""","=""940.246""","=""""","=""""","=""2.74e+07""",B,"=""301082.6""","=""311715.2""","=""2s2.4s""","=""2S""","=""1/2""","=""2s2.4p""","=""2P*""","=""3/2""",,"=""T7192LS""","=""""",
N,1,"=""""","=""""","=""941.9387""","=""""","=""""","=""2.93e+04""",C+,"=""86137.350""","=""96750.840""","=""2s2.2p2.(3P).3s""","=""2P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""",,"=""T7370""","=""""",
N,3,"=""""","=""""","=""942.453""","=""""","=""""","=""2.72e+07""",B,"=""301082.6""","=""311690.3""","=""2s2.4s""","=""2S""","=""1/2""","=""2s2.4p""","=""2P*""","=""1/2""",,"=""T7192LS""","=""""",
N,1,"=""946.068""","=""""","=""946.0676""","=""""","=""250""","=""3.73e+06""",B,"=""86220.510""","=""96787.680""","=""2s2.2p2.(3P).3s""","=""2P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""",,"=""T7370""","=""L3513""",
N,1,"=""""","=""""","=""946.4169""","=""""","=""""","=""3.50e+05""",C,"=""93581.550""","=""104144.820""","=""2s2.2p2.(3P).3p""","=""2S*""","=""1/2""","=""2s2.2p2.(3P).4s""","=""2P""","=""1/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""949.3774""","=""""","=""""","=""4.06e+02""",C+,"=""86220.510""","=""96750.840""","=""2s2.2p2.(3P).3s""","=""2P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""953.049""","=""""","=""""","=""1.31e+04""",C+,"=""110710.739""","=""121200.5""","=""2s2.2p2.(1D).3p""","=""2F*""","=""5/2""","=""2s.2p4""","=""2D""","=""5/2""",,"=""T5714""","=""""",
N,1,"=""""","=""""","=""953.450""","=""""","=""""","=""2.89e+05""",C+,"=""110715.152""","=""121200.5""","=""2s2.2p2.(1D).3p""","=""2F*""","=""7/2""","=""2s.2p4""","=""2D""","=""5/2""",,"=""T5714""","=""""",
N,6,"=""""","=""""","=""998.0""","=""0.6""","=""""","=""3.276e+06""",AA,"=""(4005973.4)""","=""(4015991.0)""","=""1s.3s""","=""1S""","=""0""","=""1s.3p""","=""1P*""","=""1""",,"=""T5997""","=""""",
N,3,"=""""","=""""","=""963.164""","=""""","=""""","=""2.00e+07""",B,"=""374746.4""","=""385126""","=""2s.2p.(3P*).4p""","=""2P""","=""1/2""","=""2s.2p.(3P*).4d""","=""2D*""","=""3/2""",,"=""T7192LS""","=""""",
N,1,"=""""","=""""","=""965.8981""","=""""","=""""","=""8.7e+03""",C,"=""94793.490""","=""105143.710""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""5/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""966.0120""","=""""","=""""","=""2.49e+04""",C,"=""94770.880""","=""105119.880""","=""2s2.2p2.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""968.1271""","=""""","=""""","=""8.1e+04""",C,"=""94793.490""","=""105119.880""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""",,"=""T7370""","=""""",
N,3,"=""""","=""""","=""968.614""","=""""","=""""","=""2.36e+07""",B,"=""374804.8""","=""385126""","=""2s.2p.(3P*).4p""","=""2P""","=""3/2""","=""2s.2p.(3P*).4d""","=""2D*""","=""5/2""",,"=""T7192LS""","=""""",
N,3,"=""""","=""""","=""968.614""","=""""","=""""","=""3.93e+06""",B,"=""374804.8""","=""385126""","=""2s.2p.(3P*).4p""","=""2P""","=""3/2""","=""2s.2p.(3P*).4d""","=""2D*""","=""3/2""",,"=""T7192LS""","=""""",
N,2,"=""""","=""""","=""968.898""","=""""","=""""","=""5.12e+04""",D,"=""196592.07""","=""206910.24""","=""2s2.2p.4s""","=""3P*""","=""1""","=""2s2.2p.4p""","=""1S""","=""0""",,"=""T6385""","=""""",
N,1,"=""""","=""""","=""969.4010""","=""""","=""""","=""6.3e+04""",C,"=""94830.890""","=""105143.710""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""5/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""970.8451""","=""""","=""""","=""3.18e+03""",B+,"=""83284.070""","=""93581.550""","=""2s2.2p2.(3P).3s""","=""4P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""2S*""","=""1/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""971.6462""","=""""","=""""","=""1.34e+04""",C,"=""94830.890""","=""105119.880""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""974.0385""","=""""","=""""","=""9.03e+03""",B+,"=""83317.830""","=""93581.550""","=""2s2.2p2.(3P).3s""","=""4P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""2S*""","=""1/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""974.2122""","=""""","=""""","=""4.91e+01""",C,"=""94881.820""","=""105143.710""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""5/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""977.690""","=""""","=""""","=""1.40e+06""",B,"=""94770.880""","=""104996.27""","=""2s2.2p2.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""3/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""978.678""","=""""","=""""","=""1.18e+06""",B,"=""94793.490""","=""105008.55""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""5/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""978.829""","=""""","=""""","=""3.83e+06""",B,"=""94770.880""","=""104984.37""","=""2s2.2p2.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""1/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""979.856""","=""""","=""""","=""3.33e+06""",B,"=""94793.490""","=""104996.27""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""3/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""981.001""","=""""","=""""","=""5.42e+06""",B,"=""94793.490""","=""104984.37""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""1/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""981.4021""","=""""","=""""","=""7.00e+05""",B,"=""94830.890""","=""105017.600""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""7/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""982.275""","=""""","=""""","=""5.74e+06""",B,"=""94830.890""","=""105008.55""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""5/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""983.461""","=""""","=""""","=""4.50e+06""",B,"=""94830.890""","=""104996.27""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""3/2""",,"=""T7370""","=""""",
N,5,"=""""","=""""","=""984.108""","=""""","=""""","=""8.31e+06""",B,"=""[745255.6]""","=""[755414.3]""","=""1s2.8s""","=""2S""","=""1/2""","=""1s2.9p""","=""2P*""","=""3/2""",,"=""T3225LS""","=""""",
N,5,"=""""","=""""","=""984.379""","=""""","=""""","=""8.31e+06""",B,"=""[745255.6]""","=""[755411.5]""","=""1s2.8s""","=""2S""","=""1/2""","=""1s2.9p""","=""2P*""","=""1/2""",,"=""T3225LS""","=""""",
N,1,"=""986.333""","=""""","=""986.3334""","=""""","=""200""","=""1.03e+07""",B,"=""94881.820""","=""105017.600""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""7/2""",,"=""T7370""","=""L3513""",
N,2,"=""986.541""","=""""","=""""","=""""","=""160w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3513""",
N,2,"=""986.821""","=""""","=""""","=""""","=""110w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3513""",
N,1,"=""""","=""""","=""987.215""","=""""","=""""","=""2.97e+06""",B,"=""94881.820""","=""105008.55""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""5/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""988.338""","=""""","=""""","=""1.83e+06""",B,"=""94770.880""","=""104886.10""","=""2s2.2p2.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""1/2""",,"=""T7370""","=""""",
N,2,"=""988.739""","=""""","=""""","=""""","=""160w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3513""",
N,2,"=""989.109""","=""""","=""""","=""""","=""220w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3513""",
N,1,"=""""","=""""","=""990.552""","=""""","=""""","=""1.83e+05""",C,"=""94793.490""","=""104886.10""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""1/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""990.922""","=""""","=""""","=""4.07e+05""",B,"=""94770.880""","=""104859.73""","=""2s2.2p2.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""3/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""991.240""","=""""","=""""","=""1.3e+04""",D,"=""93581.550""","=""103667.16""","=""2s2.2p2.(3P).3p""","=""2S*""","=""1/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""3/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""993.147""","=""""","=""""","=""2.02e+06""",B,"=""94793.490""","=""104859.73""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""3/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""994.7066""","=""""","=""""","=""6.1e+05""",C,"=""94830.890""","=""104881.350""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2F""","=""7/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""995.648""","=""""","=""""","=""9.1e+03""",D,"=""93581.550""","=""103622.51""","=""2s2.2p2.(3P).3p""","=""2S*""","=""1/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""1/2""",,"=""T7370""","=""""",
N,2,"=""996.186""","=""""","=""""","=""""","=""160w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3513""",
N,1,"=""""","=""""","=""996.5747""","=""""","=""""","=""3.48e+05""",B,"=""94793.490""","=""104825.110""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""5/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""996.851""","=""""","=""""","=""2.23e+05""",C,"=""94830.890""","=""104859.73""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""3/2""",,"=""T7370""","=""""",
N,2,"=""996.934""","=""""","=""""","=""""","=""220w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3513""",
N,1,"=""""","=""""","=""998.0422""","=""""","=""""","=""4.86e+05""",C,"=""94793.490""","=""104810.360""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2F""","=""5/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""999.7729""","=""""","=""""","=""4.85e+05""",C,"=""94881.820""","=""104881.350""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).3d""","=""2F""","=""7/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1000.3041""","=""""","=""""","=""1.39e+06""",B,"=""94830.890""","=""104825.110""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""5/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1001.7826""","=""""","=""""","=""1.07e+06""",C,"=""94830.890""","=""104810.360""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2F""","=""5/2""",,"=""T7370""","=""""",
N,2,"=""1002.327""","=""""","=""""","=""""","=""285w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3513""",
N,2,"=""1003.545""","=""""","=""""","=""""","=""220w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3513""",
N,1,"=""""","=""""","=""1005.4277""","=""""","=""""","=""8.22e+05""",C+,"=""94881.820""","=""104825.110""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""5/2""",,"=""T7370""","=""""",
N,2,"=""1006.515""","=""""","=""""","=""""","=""220w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3513""",
N,1,"=""""","=""""","=""1006.9214""","=""""","=""""","=""2.78e+04""",C,"=""94881.820""","=""104810.360""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).3d""","=""2F""","=""5/2""",,"=""T7370""","=""""",
N,2,"=""1007.012""","=""""","=""""","=""""","=""160w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3513""",
N,3,"=""""","=""""","=""1007.95""","=""""","=""""","=""3.29e+06""",B,"=""368514.4""","=""378432.8""","=""2s.2p.(3P*).4s""","=""4P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""4S""","=""3/2""",,"=""T7192LS""","=""""",
N,1,"=""1010.513""","=""""","=""1010.5132""","=""""","=""250""","=""2.81e+07""",B,"=""94770.880""","=""104664.130""","=""2s2.2p2.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""3/2""",,"=""T7370""","=""L3513""",
N,1,"=""1010.889""","=""""","=""1010.8892""","=""""","=""300""","=""3.02e+07""",B,"=""94793.490""","=""104683.060""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""5/2""",,"=""T7370""","=""L3513""",
N,1,"=""1011.248""","=""""","=""1011.2481""","=""""","=""350""","=""3.41e+07""",B,"=""94830.890""","=""104716.950""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""7/2""",,"=""T7370""","=""L3513""",
N,1,"=""1011.464""","=""""","=""1011.464""","=""""","=""400""","=""3.90e+07""",B,"=""94881.820""","=""104765.77""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""9/2""",,"=""T7370""","=""L3513""",
N,1,"=""""","=""""","=""1011.5459""","=""""","=""""","=""7.6e+04""",C,"=""94770.880""","=""104654.030""","=""2s2.2p2.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""1/2""",,"=""T7370""","=""""",
N,2,"=""1012.627""","=""""","=""""","=""""","=""110w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3513""",
N,1,"=""""","=""""","=""1012.8279""","=""""","=""""","=""9.84e+06""",B,"=""94793.490""","=""104664.130""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""3/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1013.8653""","=""""","=""""","=""2.08e+04""",C,"=""94793.490""","=""104654.030""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""1/2""",,"=""T7370""","=""""",
N,3,"=""""","=""""","=""1014.49""","=""""","=""""","=""6.45e+06""",B,"=""368578.3""","=""378432.8""","=""2s.2p.(3P*).4s""","=""4P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""4S""","=""3/2""",,"=""T7192LS""","=""""",
N,1,"=""""","=""""","=""1014.7267""","=""""","=""""","=""7.32e+06""",B,"=""94830.890""","=""104683.060""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""5/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1015.5080""","=""""","=""""","=""4.35e+05""",C,"=""94770.880""","=""104615.470""","=""2s2.2p2.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""3/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1016.4848""","=""""","=""""","=""3.83e+06""",B,"=""94881.820""","=""104716.950""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""7/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1016.6801""","=""""","=""""","=""5.64e+05""",B,"=""94830.890""","=""104664.130""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""3/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1017.8457""","=""""","=""""","=""1.63e+04""",C,"=""94793.490""","=""104615.470""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""3/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1019.9995""","=""""","=""""","=""2.39e+05""",B,"=""94881.820""","=""104683.060""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""5/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1021.15""","=""""","=""""","=""9.10e+06""",C,"=""110521.050""","=""120311.2""","=""2s2.2p2.(1D).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""1/2""",,"=""T5714""","=""""",
N,1,"=""""","=""""","=""1021.32""","=""""","=""""","=""8.48e+05""",C,"=""110521.050""","=""120309.6""","=""2s2.2p2.(1D).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""3/2""",,"=""T5714""","=""""",
N,1,"=""""","=""""","=""1021.7362""","=""""","=""""","=""4.34e+03""",C,"=""94830.890""","=""104615.470""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""3/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1023.81""","=""""","=""""","=""8.00e+06""",C,"=""110544.850""","=""120309.6""","=""2s2.2p2.(1D).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""3/2""",,"=""T5714""","=""""",
N,3,"=""""","=""""","=""1026.78""","=""""","=""""","=""9.34e+06""",B,"=""368696.3""","=""378432.8""","=""2s.2p.(3P*).4s""","=""4P*""","=""5/2""","=""2s.2p.(3P*).4p""","=""4S""","=""3/2""",,"=""T7192LS""","=""""",
N,1,"=""""","=""""","=""1030.7963""","=""""","=""""","=""2.91e+02""",C,"=""88107.260""","=""97805.840""","=""2s.2p4""","=""4P""","=""5/2""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1035.4844""","=""""","=""""","=""2.50e+03""",C,"=""88151.170""","=""97805.840""","=""2s.2p4""","=""4P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1035.9834""","=""""","=""""","=""9.26e+04""",B,"=""95493.690""","=""105143.710""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""5/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1036.5688""","=""""","=""""","=""6.05e+04""",B,"=""95475.310""","=""105119.880""","=""2s2.2p2.(3P).3p""","=""4P*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1037.5693""","=""""","=""""","=""3.00e+02""",C,"=""88170.570""","=""97805.840""","=""2s.2p4""","=""4P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1037.63""","=""""","=""""","=""2.01e+07""",C+,"=""110521.050""","=""120155.8""","=""2s2.2p2.(1D).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""3/2""",,"=""T5714""","=""""",
N,1,"=""""","=""""","=""1038.24""","=""""","=""""","=""1.47e+06""",C+,"=""110521.050""","=""120150.1""","=""2s2.2p2.(1D).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""5/2""",,"=""T5714""","=""""",
N,1,"=""""","=""""","=""1038.5480""","=""""","=""""","=""3.66e+04""",B,"=""95493.690""","=""105119.880""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1039.3232""","=""""","=""""","=""5.4e+02""",C,"=""88151.170""","=""97770.180""","=""2s.2p4""","=""4P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1039.7738""","=""""","=""""","=""1.02e-03""",C,"=""19224.464""","=""28839.306""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p3""","=""2P*""","=""3/2""",M1,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1039.7738""","=""""","=""""","=""6.0e-02""",C,"=""19224.464""","=""28839.306""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p3""","=""2P*""","=""3/2""",E2,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1039.8155""","=""""","=""""","=""3.45e-02""",C,"=""19224.464""","=""28838.920""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p3""","=""2P*""","=""1/2""",E2,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1040.1288""","=""""","=""""","=""6.5e+01""",C,"=""95532.150""","=""105143.710""","=""2s2.2p2.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""5/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1040.19""","=""""","=""""","=""2.22e+06""",C+,"=""110544.850""","=""120155.8""","=""2s2.2p2.(1D).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""3/2""",,"=""T5714""","=""""",
N,1,"=""""","=""""","=""1040.7169""","=""""","=""""","=""1.81e-03""",C,"=""19233.177""","=""28839.306""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p3""","=""2P*""","=""3/2""",M1,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1040.7169""","=""""","=""""","=""2.56e-02""",C,"=""19233.177""","=""28839.306""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p3""","=""2P*""","=""3/2""",E2,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1040.7587""","=""""","=""""","=""1.13e-03""",C,"=""19233.177""","=""28838.920""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p3""","=""2P*""","=""1/2""",M1,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1040.7587""","=""""","=""""","=""5.2e-02""",C,"=""19233.177""","=""28838.920""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p3""","=""2P*""","=""1/2""",E2,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1040.81""","=""""","=""""","=""2.06e+07""",C+,"=""110544.850""","=""120150.1""","=""2s2.2p2.(1D).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""5/2""",,"=""T5714""","=""""",
N,1,"=""""","=""""","=""1041.4236""","=""""","=""""","=""6.5e+02""",C,"=""88170.570""","=""97770.180""","=""2s.2p4""","=""4P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""1042.7140""","=""""","=""""","=""1.80e+02""",B,"=""95532.150""","=""105119.880""","=""2s2.2p2.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""",,"=""T7370""","=""""",
N,3,"=""""","=""""","=""1044.22""","=""""","=""""","=""1.26e+06""",B,"=""376750.4""","=""386324.3""","=""2s.2p.(3P*).4p""","=""4D""","=""1/2""","=""2s.2p.(3P*).4d""","=""4P*""","=""1/2""",,"=""T7192LS""","=""""",
N,3,"=""""","=""""","=""1047.78""","=""""","=""""","=""1.24e+05""",B,"=""376750.4""","=""386291.8""","=""2s.2p.(3P*).4p""","=""4D""","=""1/2""","=""2s.2p.(3P*).4d""","=""4P*""","=""3/2""",,"=""T7192LS""","=""""",
N,3,"=""""","=""""","=""1049.18""","=""""","=""""","=""1.24e+06""",B,"=""376795.7""","=""386324.3""","=""2s.2p.(3P*).4p""","=""4D""","=""3/2""","=""2s.2p.(3P*).4d""","=""4P*""","=""1/2""",,"=""T7192LS""","=""""",
